url,net_rent,plz,place,street,gross_rent,rooms,area,build_ren_year,balcony_terrace,description,objectID
https://www.homegate.ch/mieten/3001839679,3450,3011,Bern,Bärenplatz 27 Käfiggässchen 26,3700,3.0,101.0,0,False," 360° Rundgang  Grundrissplan App. 3.12.  Miete CHF 3’700.–  Zimmer  3  Fläche  101 m2Bärenplatz 27 Käfiggässchen 26, 3011 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3011 BernVerfügbarkeitVerfügbar ab:01.08.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 3’450.– Nebenkosten:CHF 250.– Miete:CHF 3’700.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 466.20 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3 Etage: 2 Wohnfläche: 101 m2Beschreibung""Erstbezug: Stadtappartements am Bärenplatz!""Auf Sommer 2022 entstehen am Bärenplatz in Bern, im Herzen der Schweizer Hauptstadt 15 exklusive Appartements mit einzigartigem Flair. Nebst der ausgezeichneten Lage und den sorgfältig ausgewählten Materialien wissen die Stadtwohnungen auch mit geschichtsträchtigen Details zu überzeugen. Weitere Infos zu den Etagenwohnungen kurz zusammengefasst: Hochwertige, z.T. historische und restaurierte Materialien  Dachterrasse zur gemeinsamen Nutzung mit Blick auf das Bundeshaus  Wohnungen mit Blick auf den Bärenplatz  Reduit mit Waschturm zur exklusiven Nutzung auf der Etage  Grosszügige Zimmer mit z.T. EinbauschränkenWeitere Informationen, detaillierte Kurzbaubeschriebe sowie das gesamte Angebot finden Sie auf unserer Projekthomepage www.bärenplatz.ch. Wir freuen uns auf Sie! *Bei den Visualisierungen handelt es sich um Musterfotos, die lediglich den Ausbaustandard darstellen. Die genaue Raumaufteilung entnehmen Sie den jeweiligen Grundrissplänen.WebseiteAnbieter PSP Management AG  Seestrasse 353 8038 ZürichKontakt Peikert Anna Luna  044 625 50 07  044 625 50 07  Nummer anzeigen Inseratenummer3001839679Objekt-Ref.1183",3001839679
https://www.homegate.ch/mieten/3001721714,3400,3011,Bern,Gutenbergstrasse,3800,5.0,220.0,2022,True," Miete CHF 3’800.–  Zimmer  5  Fläche  220 m2Gutenbergstrasse, 3011 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3011 BernVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 3’400.– Nebenkosten:CHF 400.– Miete:CHF 3’800.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 478.80 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 5 Etage: 1 Wohnfläche: 220 m2Letztes Renovationsjahr: 2022 Merkmale und AusstattungBalkon / TerrasseCheminéeRuhige LageParkplatzLiftAltbauBeschreibung""5 Zimmerwohnung im Herzen von Bern, 5 Min Fussweg zum Bahnhof und Bundeshaus""Per sofort oder nach Vereinbarung vermieten wir diese grosszügige  Jugendstil- Altbauwohnung an bester Lage. 3 grosse Räume durch Flügeltüren verbunden. Cheminée, Parkettböden, Täfer, Stuckaturen und Wandschränke.  Separates WC, 2 Balkone, Waschküche, Keller und Estrich. Gedeckter Autoabstellplatz vor dem Haus kann dazu gemietet werden. Wohnung hat einen direkten Liftzugang.Kontakt Heidi Steiner Inseratenummer3001721714Objekt-Ref.qgb4h.k7gvb",3001721714
https://www.homegate.ch/mieten/3001839697,2950,3012,Bern,Gesellschaftsstrasse 5,3200,4.0,100.0,2021,True," Anhang  Miete CHF 3’200.–  Zimmer  4  Fläche  100 m2Gesellschaftsstrasse 5, 3012 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3012 BernVerfügbarkeitVerfügbar ab:15.06.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 2’950.– Nebenkosten:CHF 250.– Miete:CHF 3’200.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 403.20 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4 Etage: EG Wohnfläche: 100 m2Letztes Renovationsjahr: 2021 Baujahr: 1890 Merkmale und AusstattungBalkon / TerrasseAussichtRuhige LageParkplatzAltbauBeschreibung""Wohnung in Bern4-Zi-Wohnung mit Garten in der Länggasse: Charmant und frisch renoviert""Für unsere charmante 4-Zimmer Altbauwohnung mit Garten in einem ehemaligen Künstlerhaus in der vorderen Länggasse (direkt hinter der Uni) suchen wir Nachmieter. Die Wohnung wurde 2021 renoviert (u.a. neue Küche, neues Badezimmer).Highlights:Lauschiger kleiner Garten zur alleinigen Benutzung: Sitzplatz, Rasenfläche, Springbrunnen und GartenhausMitten in der Stadt und trotzdem ruhig gelegen (Schlaf- und Wohnzimmer gegen die Wohnstrasse Malerweg)Nur 300m zum HauptbahnhofModerne Küche mit antikem Küchenbuffet, 2021 renoviertModernes Badezimmer mit Badewanne und Tageslicht, 2021 renoviertGrosszügiges Wohnzimmer mit direktem GartenzugangSchlafzimmer mit Stuckaturdecke und Balkon Zwei Durchgangszimmer mit Treppe und TageslichtParkettböden in der ganzen WohnungParkplatz vor dem Haus (in der Miete eingeschlossen)Waschküche im Keller (mit einer Partei geteilt)Mehrere kleine Kellerabteile (mit Naturboden)Letzter Besichtigungstermin (nach vorheriger Vereinbarung):20. Mai ab 18 UhrDie Wohnung eignet sich aufgrund der Raumaufteilung und Grösse besonders für ein Paar (Kinder eher ungeeignet, da die Durchgangszimmer mehr Galerie denn Zimmer sind). Das 2021 neu eingerichtete Gestell unter der Treppe kann übernommen werden. Pläne siehe PDFs.Kontakt Felix Steiner  +41 79 746 46 61  +41 79 746 46 61  Nummer anzeigen Inseratenummer3001839697Objekt-Ref.p92zo.nidtx",3001839697
https://www.homegate.ch/mieten/3001858108,2200,3013,Bern,Schänzlihalde 32,2375,2.5,85.0,2017,True," Miete CHF 2’375.–  Zimmer  2.5  Fläche  85 m2Schänzlihalde 32, 3013 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3013 BernVerfügbarkeitVerfügbar ab:01.09.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 2’200.– Nebenkosten:CHF 175.– Miete:CHF 2’375.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 299.30 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:DachwohnungAnzahl Zimmer: 2.5 Etage: 4 Anzahl Etagen: 2 Wohnfläche: 85 m2Grundstückfläche: 1 m2Letztes Renovationsjahr: 2017 Baujahr: 1926 Merkmale und AusstattungBalkon / TerrasseAussichtAltbauBeschreibung""Grosse 2.5-Zimmer-Wohnung unter dem Dach (86m2) zu vermieten""Ab 1. September 2022 vermieten wir eine schöne 2.5-Zimmer-Wohnung im Dachgeschoss der Schänzlihalde 32 in der Nähe des Kursaals in Bern. Die Wohnung wurde vor 5 Jahren neu eingebaut und verfügt neben dem üblichen Komfort über einen offenen Küchen- und Wohnbereich, ein abschliessbares Zimmer, eine grosszügige Galerie und eine Loggia mit Blick auf die Stadt. Dazu gehören ein Keller- und Estrichabteil, Waschküche und Trocknungsräume zur gemeinsamen Nutzung. Die Wohnung eignet sich für ein bis zwei Personen, die sich über unsere Hausgemeinschaft und den Garten freuen. Miete: 2‘200.-- zuzüglich NK-Vorschuss 175.-- = 2'375.-- pro Monat.Für eine Besichtigung am 17.05.2022 zwischen 17h und 19h oder am 21.05.2022 zwischen 15h und 18h melden Sie sich bitte an unter: schaenzlihalde32@gmail.comBesichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  schaenzlihalde32@gmail.com Inseratenummer3001858108Objekt-Ref.7i9em.3zvs8",3001858108
https://www.homegate.ch/mieten/3001825323,2262,3014,Bern,Moserstrasse 48,2262,1.5,100.0,2013,True," Miete CHF 2’262.–  Zimmer  1.5  Fläche  100 m2Moserstrasse 48, 3014 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3014 BernVerfügbarkeitVerfügbar ab:01.06.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 2’262.– Miete:CHF 2’262.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 285.– (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 1.5 Etage: 5 Wohnfläche: 100 m2Letztes Renovationsjahr: 2013 Baujahr: 1930 Merkmale und AusstattungBalkon / TerrasseAussichtRuhige LageAltbauBeschreibung""Dach-Loft mit spektakulärer Aussicht beim Breitenrainplatz""Eine loftartige Dachwohnung im 5. Stock mit Galerie und Balkon. Die Wohnung verfügt über eine moderne Küche und ein modernes Bad mit begehbarer Dusche. Im Wohnbereich ist ein Parkettbelag vorhanden. Im Bad und im Treppenaufgang sind Bodenplatten verlegt.Die Wohnung befindet sich in einem Mehrfamilienhaus in unmittelbarer Nähe des Breitenrainplatzes. Die Migros und die Tramhaltestelle sind nur wenige Fussschritte von der Liegenschaft entfernt. Die Wohnung verfügt über einen Balkon mit einer sensationellen Aussicht.Zur Wohnung gehört ein Keller.Die Liegenschaft verfügt über keinen Lift.Kontakt S. Hofstetter  +41 79 355 06 33  +41 79 355 06 33  Nummer anzeigen Inseratenummer3001825323Objekt-Ref.ucmyr.umc0a",3001825323
https://www.homegate.ch/mieten/3001755063,1395,3027,Bern,Bümplizstrasse 48,1395,3.0,61.0,2018,True," Miete CHF 1’395.–  Zimmer  3  Fläche  61 m2Bümplizstrasse 48, 3027 BernDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3027 BernVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’395.– Miete:CHF 1’395.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 175.80 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3 Etage: 3 Wohnfläche: 61 m2Letztes Renovationsjahr: 2018 Baujahr: 1958 Merkmale und AusstattungBalkon / TerrasseGarageAltbauBeschreibung""Ihr neues Zuhause?""Bern-Bethlehem ""Blumenfeld"":Helle, freundliche 2-Personen Wohnung mit 3 Zimmern im 3. OG,kein LiftEinstellhallenplätze können für 110.00 dazu gemietet werden* Wohn- und Schlafzimmer Parkett* Bad mit Wanne und Tageslicht, Terrazzoboden* Küche im Altbaustil, Terrazzoboden* Grosse Einbauschränke im Eingangsbereich, Novilonbelag* Balkon mit Abendsonne* Keller und Estrichabteil öV und Einkaufsmöglichkeiten in unmittelbarere NäheInteressiert? Wir freuen uns über eine KontaktaufnahmeGmail-Nutzer: Antwort könnte im Spam-/Junk-Ordner landen!Kontakt +41 78 842 93 28  +41 78 842 93 28  Nummer anzeigen Inseratenummer3001755063Objekt-Ref.gs1zq.pojvf",3001755063
https://www.homegate.ch/mieten/3001842279,1015,2502,Biel/Bienne,Marktgasse 37,1230,2.5,74.0,0,False," 360° Rundgang  Miete CHF 1’230.–  Zimmer  2.5  Fläche  74 m2Marktgasse 37, 2502 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 Biel/BienneVerfügbarkeitVerfügbar ab:01.07.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’015.– Nebenkosten:CHF 215.– Miete:CHF 1’230.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 155.– (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 2.5 Etage: 4 Wohnfläche: 74 m2Merkmale und AusstattungAussichtRollstuhlgängigKinderfreundlichLiftNeubauBeschreibung""Zentral gelegene, moderne 2.5 ZWG in Biel / moderne appartement de 2.5""An top Lage im Herzen von Biel, vermieten wir  im Migros Neumarkt diese sehr attraktive 2.5- Zimmerwohnung per 1. Juli 2022.Die Liegenschaft befindet sich an idealer Lage: > Einkaufsmöglichkeiten (Migros im Haus),  öffentlicher Verkehr, sowie Restaurants, Physiotherapie, Modegeschäfte usw. sind in wenigen Minuten zu Fuß erreichbar.Die Wohnung überzeugt zudem mit folgenden Merkmalen:> Modernes, stilvolles Layout> Offene Küche ausgestattet mit Glaskeramikkochfeld und viel Schrankplatz > Badezimmer verfügt über eine Duschbadewanne, Spiegelschrank, sowie einem Handtuchheizkörper> Grosse Fenster für eine lichtdurchflutete WohnungWeitere Einrichtungen im Gebäude: > Zur Wohnung gehört ein eigenes Kellerabteil> Im Haus befindet sich ein Waschraum mit Waschmaschine und Tumbler zur Mitbenutzung> Büro-/Hobbyraum zur Anmietung verfügbarMelden Sie sich doch noch heute bei uns, um einen Besichtigungstermin zu vereinbaren! Wir freuen uns auf Ihre Kontaktaufnahme! 043 960 80 36 / z.brandeis@euro-estates.chIdéalement placé au cour de Bienne, nous vous proposons ce bel appartement de 2,5 pièces placé à « Migros Neumarkt » - ce bien est disponible à partir du 1er juillet 2022.Emplacement de privilège : - Commerces (Migros dans l'immeuble), transports en commun, restaurants, kinésithérapie, boutiques de mode, etc. tous accessibles à pied. L'appartement se compose comme suit : - Agencement moderne et élégant - Cuisine ouverte équipée avec plaque vitrocéramique, et nombreux rangements - Salle de bain équipée d'un bain/douche, meuble miroir et d'un sèche-serviettes - Grandes baies vitrées pour offrant une grande lumineuse Autres caractéristiques : - Cave - Buanderie avec machine à laver et sèche-linge à usage commun- Espace bureau/hobby en supplément disponible sur demandeContactez-nous dès aujourd'hui pour organiser un rendez-vous de visite! Nous nous réjouissons de votre contact ! 043 960 80 36 / z.brandeis@euro-estates.chBesichtigungz.brandeis@euro-estates.ch Online Live-Besichtigungen  Kontakt für Besichtigung  Frau Zivi Brandeis  043 960 80 36  043 960 80 36  Nummer anzeigen Anbieter Euro Estates GmbH  Abteilung Verwaltung  Räffelstrasse 10 8045 ZürichKontakt Frau Zivi Brandeis  043 960 80 36  043 960 80 36  Nummer anzeigen Inseratenummer3001842279Objekt-Ref.10569.10569.1141",3001842279
https://www.homegate.ch/mieten/3001657097,1100,2504,Biel/Bienne,Mettstrasse 126,1280,2.5,0.0,0,False," 360° Rundgang  Miete CHF 1’280.–  Zimmer  2.5 Mettstrasse 126, 2504 Biel/BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2504 Biel/BienneVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’100.– Nebenkosten:CHF 180.– Miete:CHF 1’280.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 161.30 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 2.5 Etage: EG Beschreibung""Top renové! Top prix!""La parfait apartement pour vous!A loué un jolie appartement de 2.5 pieces a la Mettstrasse 126:- Nouvelle construction - Deux chambres bien isolé - Grande cuisine ouvert avec un lave vaisselle, grand frigo, un exellent four pour de bon rotis et gateau et vitro ceramicContactez-nous pour une visite!Wir haben die perfekte Wohnung für Sie! Per April 2022 vermieten wir an der Mettstrasse 126 eine tolle, frisch renovierte 2.5 Zimmerwohnung.- Großzügiger Grundriss- Schöner Laminatboden- Top moderne Küche mit viel Schrankplatz- Grosses Wohnzimmer- attraktiver MietzinsGerne zeigen wir Ihnen die Wohnung. Melden Sie sich bei uns für einen Besichtigungstermin unter 043 960 79 28 oder per WhatsApp 079 515 34 99.Viel Glück!BesichtigungAussi par WhatApp: 079 515 34 99 Online Live-Besichtigungen  Kontakt für Besichtigung  Shira Hacohen  043 960 79 28  043 960 79 28  Nummer anzeigen Anbieter Euro Estates GmbH  Abteilung Verwaltung  Räffelstrasse 10 8045 ZürichKontakt Frau Shira Hacohen  043 960 79 28  043 960 79 28  Nummer anzeigen Inseratenummer3001657097Objekt-Ref.10724.10724.1002",3001657097
https://www.homegate.ch/mieten/3001831419,2180,2502,Bienne,Rue du Coteau 21,2380,4.5,102.0,0,True," Miete CHF 2’380.–  Zimmer  4.5  Fläche  102 m2Rue du Coteau 21, 2502 BienneDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2502 BienneVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 2’180.– Nebenkosten:CHF 200.– Miete:CHF 2’380.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 299.90 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:Maisonette / DuplexAnzahl Zimmer: 4.5 Etage: EG Anzahl Etagen: 2 Wohnfläche: 102 m2Merkmale und AusstattungBalkon / TerrasseWaschmaschineCheminéeAussichtRuhige LageKinderfreundlichParkplatzGarageLiftBeschreibung""Duplex/maisonette à Bienne""Je mets à disposition, pour une location immédiate ou à convenir, mon appartement en duplex de 4.5 pièces, avec une surface habitale de 102m2, à la rue du Coteau 21, 2502 Biel/Bienne.Loyer net: CHF 2'180 / moisGarage souterrain: CHF 120 / moisCharges: non comprises (environ max. CHF 200 / mois)Caractéristiques et équipements - cheminée, balcon (1er étage) et terrasse (au parterre), machine à laver et sèche-linge privatifs, ascenseurs.L'appartement est aujourd'hui encore semi-meublé, mais il est sans autre aussi possible d'y emménager non-meublé.Il est idéalement situé, composé d'un total de 3 chambres, 2 salles de bain, 1 cuisine agencée et équipée, 1 balcon, 1 terrasse et 1 place de stationnement privée en garage sous-terrain.Entrée au 1er étage avec garde-robe, une chambre avec grande armoire et dressing, une cuisine ouverte qui donne sur la salle à manger et le salon, avec accès au balcon, une salle de bain avec toilettes, baignoire et lavabo.Escalier en colimaçon qui donne accès au rez-de-chaussée avec deux chambres et accès direct à la terrasse et au jardin privatif, une salle d'eau avec toilettes, douche et lavabo, une machine à laver et un sèche-linge. Laissez-vous surprendre par ce très bel appartement lumineux, situé dans un quartier très calme, avec son cachet et disposant d'une splendide vue sur les alpes. À seulement quelques minutes des transports publics et du centre-ville.Kontakt Daniel Salbany  +41 76 430 43 83  +41 76 430 43 83  Nummer anzeigen Inseratenummer3001831419Objekt-Ref.7ut4z.0oka3",3001831419
https://www.homegate.ch/mieten/3000840689,1050,2555,Brügg BE,Mattenstr. 7,1330,3.5,74.0,1986,False," Miete CHF 1’330.–  Zimmer  3.5  Fläche  74 m2Mattenstr. 7, 2555 Brügg BEDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2555 Brügg BEVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’050.– Nebenkosten:CHF 280.– Miete:CHF 1’330.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 167.60 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 3.5 Etage: 2 Wohnfläche: 74 m2Kubatur: 197 m3Baujahr: 1986 Beschreibung""Blick ins Grüne""Diese attraktive Wohnung in gepflegter Umgebung bietet Ihnen folgende Annehmlichkeiten:. Wohn- und Schlafzimmer mit Parkettböden. abschliessbare Küche mit Glaskeramikherd und Geschirrspüler. Badezimmer mit Badewanne und Tageslicht. Korridor mit Einbauschränken. sonniger Balkon. Kellerabteil vorhanden. Kein Lift vorhanden. Kinderspielplatz in der Überbauung Aufgepasst! Bei einem Vertragsabschluss, mit einer Mindestmietdauer von 12 Monaten, schenken wir Ihnen zwei Nettomietzinse.Bei Bedarf kann ein Einstellplatz für CHF 110.00 pro Monat dazu gemietet werden.Bei den Innenfotos handelt es sich um Musterfotos, welche lediglich den Ausbaustandard darstellen und leicht vom Mietobjekt abweichen können.Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre Kontaktaufnahme.Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Gilles Mathys  058 715 63 80  058 715 63 80  Nummer anzeigen Anbieter Privera AG  Immobilien-Dienstleistungen  Worbstrasse 142 3073 GümligenKontakt Mathys Gilles  058 715 63 80  058 715 63 80  Nummer anzeigen Inseratenummer3000840689Objekt-Ref.8900.07.0201",3000840689
https://www.homegate.ch/mieten/3001358333,1250,2555,Brügg BE,Bielstr. 61,1560,4.5,92.0,1986,False," Miete CHF 1’560.–  Zimmer  4.5  Fläche  92 m2Bielstr. 61, 2555 Brügg BEDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2555 Brügg BEVerfügbarkeitVerfügbar ab:SofortEntspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’250.– Nebenkosten:CHF 310.– Miete:CHF 1’560.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 196.60 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4.5 Etage: 2 Wohnfläche: 92 m2Kubatur: 246 m3Baujahr: 1986 Beschreibung""Schöner Wohnen""Das kinderfreundlich ausgestatte Haus bietet Ihnen folgende Annehmlichkeiten:. Wohn- und Schlafzimmer mit Parkettböden. Wohnküche mit Glaskeramikkochfeld und Geschirrspüler. ein Schlafzimmer mit Glaserker. Badezimmer mit Badewanne und Tageslicht. Korridor mit Einbauschränken. sonniger Balkon. Kellerabteil vorhanden. Kinderspielplatz in der Überbauung Ausserdem schenken wir Ihnen bei einem Vertragsabschluss, mit einer Mindestmietdauer von 12 Monaten, 2 Nettomietzinse.Bei Bedarf kann ein Einstellplatz für CHF 110.00 pro Monat dazu gemietet werden.Bei den Innenfotos handelt es sich um Musterfotos, welche lediglich den Ausbaustandard darstellen und leicht vom Mietobjekt abweichen können.Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre Kontaktaufnahme.Anbieter Privera AG  Immobilien-Dienstleistungen  Worbstrasse 142 3073 GümligenKontakt Mathys Gilles  058 715 63 80  058 715 63 80  Nummer anzeigen Inseratenummer3001358333Objekt-Ref.8900.04.0202",3001358333
https://www.homegate.ch/mieten/3001535325,1300,2555,Brügg BE,Mattenstr. 9,1650,4.5,94.0,1986,False," Miete CHF 1’650.–  Zimmer  4.5  Fläche  94 m2Mattenstr. 9, 2555 Brügg BEDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 2555 Brügg BEVerfügbarkeitVerfügbar ab:01.06.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’300.– Nebenkosten:CHF 350.– Miete:CHF 1’650.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 207.90 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:Maisonette / DuplexAnzahl Zimmer: 4.5 Etage: 1 Wohnfläche: 94 m2Kubatur: 250 m3Baujahr: 1986 Beschreibung""Lichtdurchflutete Maisonettewohnung""Diese helle Terrasse-Wohnung in gepflegter Umgebung bietet Ihnen folgende Annehmlichkeiten:. Geräumige Küche. Badezimmer mit Badewanne und Tageslicht. Korridor mit Einbauschränken. sonnige Terrasse. Kellerabteil vorhanden. Kein Lift vorhanden. Kinderspielplatz in der Überbauung Bei Bedarf kann ein Einstellplatz für CHF 110.00 pro Monat dazu gemietet werden.Bei den Innenfotos handelt es sich um Musterfotos, welche lediglich den Ausbaustandard darstellen und leicht vom Mietobjekt abweichen können.Für einen Besichtigungstermin stehen wir Ihnen gerne zur Verfügung.Besichtigung Online Live-Besichtigungen  Kontakt für Besichtigung  Gilles Mathys  058 715 63 80  058 715 63 80  Nummer anzeigen Anbieter Privera AG  Immobilien-Dienstleistungen  Worbstrasse 142 3073 GümligenKontakt Mathys Gilles  058 715 63 80  058 715 63 80  Nummer anzeigen Inseratenummer3001535325Objekt-Ref.8900.08.0101",3001535325
https://www.homegate.ch/mieten/3001855080,1670,3400,Burgdorf,Bernstrasse 145,1900,4.5,109.0,2011,False," Grundrissplan  Miete CHF 1’900.–  Zimmer  4.5  Fläche  109 m2Bernstrasse 145, 3400 BurgdorfDemografie und Steuern im Überblick: Gemeinde-Ratgeber für 3400 BurgdorfVerfügbarkeitVerfügbar ab:01.07.2022Entspannt umziehen: Kostenlose Offerten für Umzug und ReinigungKostenNettomiete:CHF 1’670.– Nebenkosten:CHF 230.– Miete:CHF 1’900.– Alternative zum Mietzinsdepot: Jahresprämie ab CHF 239.40 (aktuell zusätzliche 20% Rabatt)Einfach und schnell zum Betreibungsauszug: Jetzt online bestellen für CHF 29.–EckdatenObjekttyp:WohnungAnzahl Zimmer: 4.5 Etage: 1 Wohnfläche: 109 m2Baujahr: 2011 Merkmale und AusstattungHaustiere erlaubtKabel-TVGarageLiftBeschreibung""Wohnen mit Aussicht ins Grüne""Diese wunderschöne, helle und moderne Wohnung bietet Ihnen folgende Annehmlichkeiten:- Parkettboden in allen Wohnräumen (schwellenlos)- Plattenboden in der Küche und Badezimmer- Küche mit Granitabdeckung, Glaskeramikherd und Geschirrspülmaschine- Badezimmer mit Badewanne und Fenster- separate Dusche mit WC- praktische Einbauschränke- Reduit- Keller -Balkon - LiftEin Einstellplatz kann bei Bedarf in der Tiefgarage für CHF 130.- pro Monat dazu gemietet werden.Die Lage der Liegenschaft überzeugt durch folgende Eigenschaften: - Shoppingmeile Lyssach in der Nähe- Bushaltestelle der Buslinie 462 direkt vor der Liegenschaft- Autobahnanschluss nach Bern und Zürich in 15 Minuten erreichbar.Haben wir Ihr Interesse geweckt? Dann füllen Sie die Kontaktanfrage aus um die Besichtigungsinformationen direkt per E-Mail zu erhalten.Wir freuen uns auf Ihre Kontaktaufnahme.*Bei den Bildern handelt es sich um Musterbilder, welche den Ausbaustandard der Wohnung zeigen.BesichtigungFür eine Besichtigung bitten wir Sie, das Kontaktformular auszufüllen. Anschliessend melden wir uns umgehend bei Ihnen. Besten Dank. Online Live-Besichtigungen Anbieter Livit AG  Real Estate Management  Scheibenstrasse 20 3000 Bern 22Inseratenummer3001855080Objekt-Ref.7211.03.0103",3001855080
