rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,infos,url_immoscout,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher
3.5,87.5,1460,1220,3098,Weiermattweg 19,Köniz,0,Am Weiermattweg 19 in Köniz vermieten wir nach Vereinbarung eine 3.5 Zimmerwohnung im 1. OG links.Die Wohnung verfügt über:Parkett- und Plattenbödenmoderne Küche mit Geschirrspüler Glaskeramikherd Granitabdeckung und Fenstermodernes Badezimmer mit Badewanne und FensterWandschränkeBalkonKeller- und EstrichabteilHaben Sie noch Fragen oder wünschen Sie einen Besichtigungstermin? Wir stehen Ihnen gerne zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-koeniz/6938965,True,False,False,False,False,False,False,False,False
3.5,65.0,1350,1125,3250,Zeughausstrasse 45,Lyss,0,Die Liegenschaft liegt in einem ruhigen Quartier in Lyss. Einkaufsmöglichkeiten und ÖV-Verbindungen befinden sich in unmittelbarer Nähe.Geschirrspüler - Küche und Korridor mit Bodenplatten - Wohnzimmer mit Parektt - Schlaf- und Kinderzimmer mit Laminat - BalkonEs besteht die Möglichkeit eine Einzel-Garage zu mieten. Der Preis ist Fr. 110.00/mtl.,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/6884931,True,False,False,False,False,False,False,False,False
2.5,52.0,1400,1200,3706,Baumgartenweg 10,Leissigen,0,Das kleine aber feine Dorf Leissigen ist zwischen Interlaken und Spiez gelegen. Das einstige Fischerdorf ist in eine sanfte Bucht eingebettet und verzaubert mit traumhaften Aussichten über Wiesen und Wälder den Thunersee und die umliegenden Berge.Die Liegenschaft Baumgartenweg 10 befindet sich an leicht erhöhter Wohnlage über der Bucht von Leissigen. Der Thunersee mit Strandbad und Schiffländte der Bahnhof und die Bushaltestelle sowie Einkaufsmöglichkeiten sind in wenigen Geh- und Fahrminuten erreichbar.,https://www.immoscout24.ch/de/d/wohnung-mieten-leissigen/6868014,True,False,False,True,False,False,False,False,False
3.0,70.0,1680,1480,3006,Murifeldweg 59,Bern,0,Im beliebten Ostring Quartier vermieten wir nach Vereinbarung eine schöne 3-Zimmerwohnung. Die Lage der Wohnung ist stadtnah aber ruhig. Auch die Autobahnauffahrt befindet sich in unmittelbarer Nähe dennoch ist die Autobahn nicht zu hören.Die Wohnung selbst besticht durch ihre Gemütlichkeit. Sie verfügt über eine neuere Küche mit Granit Glaskeramik und Geschirrspühler und ein neueres Bad mit Fenster.Die drei Zimmer sind alle mit Parkett ausgestattet.Der nach Süden ausgerichtete Balkon erfreut sich fast den ganzen Tag über Sonne.Die Wohnung verfügt über eine Grösse von ca. 70m2. Der Grundriss der Wohnung kann dem PDF entnommen werden.ÖV Autobahn und Einkaufsmöglichkeiten sind in der Nähe.Parkmöglichkeiten bestehen durch die blaue Zonen im Quartier.Haustierhaltung ist auf Anfrage möglich.Für eine Besichtigung dürfen Sie sich gerne per Mail bei uns melden.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6867169,True,True,False,False,False,False,False,False,True
3.5,64.0,1460,1260,3072,Nobsstr. 18,Ostermundigen,1961,In einem ruhigen Quartier mit Blick auf das Grüne vermieten wir ab sofort oder nach Vereinbarung eine gemütliche Wohnung mit mordernem Ausbau.Wohnzimmer und Schlafräume mit Laminatsonniger Balkon mit schöner AussichtKüche mit Geschirrspüler und Glaskeramikherdviel Stauraum durch EinbauschränkeKellerarbteilDie Autobahn befindet sich in unmittelbarer Nähe und doch ist die Wohnung ruhig gelegen. Auch Einkaufsmöglichkeiten sind in wenigen Gehminute erreichbar.Haben wir Ihr Interesse geweckt? Bitte zögern Sie nicht uns zu kontaktieren.Die Bilder sind Beispielbilder und können vom Original leicht abweichen!,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/6859296,True,True,False,False,False,False,False,False,False
4.5,112.5,1467,1157,3177,Jungfrauweg 11,Laupen BE,0,Wir vermieten per 1. Juli 2022 eine grosszügige 4.5-Zimmerwohnung mit grosser Terrasse. Die Wohnung liegt in einem familienfreundlichen Quartier und verfügt unter anderem über:grosszügiges Wonzimmer mit Essecke und Zugang zu Terrasseabgeschlossene Küche mit Platz für EsstischBadezimmer mit Doppellavabo und Badewannesep. WC3 grosse Schlaf- KinderzimmerEin Einstellhallenplatz kann auf Wunsch dazu gemietet werden.Haben wir Ihr Interesse geweckt? Dann melden Sie sich für einen unverbindlichen Besichtigungstermin.,https://www.immoscout24.ch/de/d/wohnung-mieten-laupen-be/6837334,True,False,True,False,False,False,False,False,True
3.0,60.0,1540,1370,3072,Flurweg 52,Ostermundigen,1961,Wir vermieten ab sofort oder nach Vereinbarung neusanierte 3-Zimmerwohnungen am Flurweg 48 52 in Ostermundigen.Die Wohnungen verfügen über zwei unterschiedliche Grundrisse. Ein Grundriss ist mit einem offenen Wohnzimmer. Der andere Grundriss verfügt über einen Eingangsbereich mit Einbauschrank. Die Grundrisspläne finden Sie in der angefügten Vermietungsdokumentation als PDF.Die Wohnungen verfügen zudem über folgende Vorzüge:Wohn- und Schlafzimmer: ParkettbodenKüche Bad Korridor: PlattenbodenKüche mit Granitabdeckung Geschirrspüler hochliegender Backofen Kühlschrank mit separatem Gefrierfachschöne Nasszelle mit Badewannegrosszügiger Balkon (Erdgeschoss-Wohnungen haben Zugang zum Garten)KellerabteilWaschküche und Trocknungsraum zur MitbenützungWärme durch Erdsonden Wärmepumpe & PhotovoltaikanlageGebäudehülle mit neuer Aussenwärmedämmung und Kunststofffenster mit 3-fach IsolierverglasungBitte beachten Sie dass die Liegenschaft über keinen Lift verfügt.Weitere Informationen und Mietzinse finden Sie in der angefügten Vermietungsdokumentation als PDF.Gerne können Sie sich die Wohnung vorgängig mit der 360 grad Aufnahme anschauen um einen besseren Eindruck zu erhalten. https://my.matterport.com/show/?m=xP7xKUaBSwRHaben wir Ihr Interesse geweckt? Gerne zeigen wir Ihnen die verschiedenen Grundrisstypen direkt an einer Besichtigung.Wir freuen uns über Ihre Kontaktaufnahme.Bewerben Sie sich online unter www.immobilien.vfischer.ch/online-service/wohnungsbewerbung,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/6716815,True,False,False,False,False,False,False,False,False
2.5,53.0,1100,910,3372,Jurastrasse 25,Wanzwil,0,In ruhiger Umgebung vermieten wir eine kleine aber feine und moderne 2.5 Zimmerwohnung.Die Wohnung verfügt über folgende Vorzüge:Offene Küche mit Glaskeramik und GeschirrspülerWaschmaschine & Tumbler in der WohnungGrosszügiger BalkonZimmer mit Viniyboden Wohnbereich mit PlattenParkplatz für Fr. 40.00 kann dazu gemitet werdenHaben wir Ihr Interesse geweckt? Dann zögern Sie nicht sich zu melden. Für eine Besichtigung können Sie sich bei den jetzigen Mietern melden: 078 235 03 08,https://www.immoscout24.ch/de/d/wohnung-mieten-wanzwil/6677279,True,True,False,True,False,False,False,True,True
3.5,85.0,1490,1280,2502,Weissensteinstrasse 5a,Biel/Bienne,2015,Im Bieler Champagne-Quartier nahe Gurzelen-Stadion und der OMEGA vermieten wir per 1. September 2022 oder nach Vereinbarung einegrosse 3½- ZimmerwohnungDie Wohnung besticht durch folgende Highlights:Bruttogeschossfläche von ca. 85 m2hohe und grosse Räumesehr ruhiges Quartiergeschlossene und vollausgestatte EsskücheÖffentliche Verkehrsmittel und Einkaufsmöglichkeiten sind in unmittelbarer Nähe.Haben wir Ihr Interesse geweckt dann melden Sie sich noch heute für eine unverbindliche Besichtigung.Wir freuen uns auf Ihren Anruf.,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6613025,True,True,False,False,False,False,False,False,True
3.0,68.0,1010,750,2610,Rue Baptiste Savoye 53,St-Imier,0,Appartement de 3 pièces situé au 3ème étage dans un immeuble avecAscenseur offrant une cuisine agencée habitable un salon avec balcon2 chambres avec parquet un hallune salle de bains/WC et une cave.,https://www.immoscout24.ch/de/d/wohnung-mieten-st-imier/6600026,False,False,False,True,False,False,False,False,False
2.0,50.0,1130,930,3800,Waldeggstrasse 17,Interlaken,0,Wir vermieten ab 1. August 2022 eine gemütliche und helle 2-Zimmerwohnung an zentraler Lage in der Nähe vom Bahnhof West und der Höhematte.Die Wohnung verfügt über folgende Vorzüge:Laminatboden in Wohn- & Schlafzimmeroffene Wohnkücheein gemütliches Cheminée im Wohnzimmerein Autoabstellplatz kann für CHF 40.00 / Monat dazugemietet werden.Haben wir Sie neugierig gemacht? Melden Sie sich unverbindlich für einen Besichtigungstermin - Wir freuen uns auf Ihren Anruf!,https://www.immoscout24.ch/de/d/wohnung-mieten-interlaken/6544464,False,False,False,True,False,False,False,False,False
1.0,26.0,900,760,3007,Rosenweg 40,Bern,0,Im Weissenbühlquartier vermieten wir per 1. August 2022 ein Studio. Einkaufsmöglichkeiten ÖV Restaurants und vieles mehr sind innert wenigen Minuten bequem zu Fuss erreichbar.Das tolle Studio bietet die folgenden Vorzüge:Separate Küche mit FensterBadezimmer mit BadewanneAbtrennbarer Korridor und geräumiger EinbauschrankKellerabteilParkplätze in der blauen Zone im unmittelbaren Umfeld vorhanden.Haben wir Ihr Interesse geweckt? Dann zögern Sie nicht und vereinbaren Sie noch heute einen unverbindlichen  Besichtigungstermin. Wir freuen uns auf Sie!,https://www.immoscout24.ch/de/d/studio-mieten-bern/6540169,False,False,False,False,False,False,False,False,False
3.0,75.0,1390,1190,3027,Neuhausweg 23,Bern,0,Gemütliche 3 Zimmerwohnung in gepflegter Liegenschaftmit grosse Wiese vor dem Hausöfentliche Verkehrsmittel und Einkaufsmöglichkeiten in unmittelbare Nähe.Hallen- und Freibad Weyermannshaus nur 10 Gehminuten entfernt.Ein Besuch lohnt sich,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6506411,True,False,True,True,False,False,False,False,False
3.0,127.0,2860,2720,3011,Münstergasse,Bern,0,Eingangsgeschoss 3. Stock * grosszügiges Entrée abgeschlossenes Schlafzimmer mit vielen Einbauschränken und direktem Zugang ins Badezimmer * eigene Waschmaschine und Tumbler * grosszügiger offener Arbeitsraum/ Bibliothek mit altem Parkettboden und eingebauten Wandregalen * Treppe zum WohnbereichWohnbereich 4. Stockoffene Küche mit angrenzendem Essbereich * Wohnbereich mit offenem Kamin * sep. WC * Zugang zur Dachterrasse mit Ausrichtung Richtung Innenhof.Die charmante ältere Wohn- und Geschäftsliegenschaft ohne Lift befindet sich an der passantenreichen aber dennoch ruhigen Münstergasse. Der Münsterplatz und das Berner Münster sind in greifbarer Nähe. Öffentliche Verkehrsmittel sind in kurzer Gehdistanz erreichbar.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6493830,True,False,False,False,False,False,False,True,False
2.5,59.0,1750,1550,3011,Gutenbergstrasse 19,Bern,1912,Wir vermieten per 1. Juli 2022 oder nach Vereinbarung eine im 2017 neu erstellte 2.5-Zimmerwohnung im 5. OG einer schönen Altbauliegenschaft mit hochwertigem Wohnkomfort.Die Wohnung verfügt über:moderne Küche mit Granitabdeckung und Geschirrspülermodernes Bad mit BadewanneZimmer mit Parkettbödengrosszügige Einbauschränke im SchlafzimmerGarderobe im Korridoreigener WaschturmKellerabteilkein Balkonzentral in einem ruhigen Stadtquartier gelegenEin Aussenparkplatz kann für CHF 100.00 pro Monat dazu gemietet werden.Einkaufsmöglichkeiten Restaurants und Bars sind in kurzer Gehdistanz erreichbar. Die Anbindung an die ÖV sind ebenfalls ideal.Haben wir Ihr Interesse geweckt? Dann zögern Sie nicht uns zwecks Vereinbarung eines Besichtigungstermins zu kontaktieren.Bewerben Sie sich nach der Besichtigung online unter www.immobilien.vfischer.ch/online-service/wohnungsbewerbung,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6467531,False,False,False,True,False,False,True,False,False
4.5,112.0,2510,2260,3645,C. F. L.-Lohner-Strasse 42,Gwatt (Thun),2021,Nutzen Sie die Möglichkeit im Schoren Quartier Thun im 2021 erstellten Neubau an der C.F.L. Lohnerstrasse 42 MieterInnen zu werden.Im aufstrebenden Schoren Quartier mit ausgezeichneter Anbindung wird eine 4.5-Zimmer-Wohnung frei. Der zeitgenössische Neubau ersetzt ein Einfamilienhaus aus den 1960er Jahren.Der hohe Baustandard vereint moderne und traditionelle Baumaterialien und erfüllt mehr als eine gewöhnliche Mietwohnung.Die Heizung wird durch eine umweltfreundliche Wärmegewinnung durch die Grundwasserpumpe betrieben.Grossflächige Balkone und Terrassen mit grossen Fensterfronten robuste Materialoberflächen und attraktive Grundrisse ermöglichen Ihnen eine für diesen Ort einzigartige WohnformDie Wohnungen bieten eine grosszügige Wohnfläche mit hellen Räumen. Die Küchen sind ausgestattet mit Induktionsherden Backofen mit Steamer Geschirrspüler sowie viel Stauraum..Die Liegenschaft liegt nahe der A6 rund 25 Autominuten von Bern entfernt. Verschiedene Bushaltestellen der STI-Buslinien Nr. 55 Nr. 2 & Nr. 5 sind in ca. 200 m erreichbar. Mit dem ÖV oder dem Fahrrad sind es rund 15 Minuten bis zum Bahnhof Thun.In Gehdistanz ist alles erreichbar was es zum Leben braucht Geschäfte Restaurants Schulen Strandbad & Thunersee Sportanlagen und nicht zuletzt das idyllische Naherholungsgebiet des Schorenwaldes.Ab Anfang August 2022 bieten wir die 4.5 Zimmer-Wohnung zur Vermietung an.Die Wohnung zeichnet sich weiter durch folgende Vorzüge aus:Küche mit Induktionsherd Backofen mit Steamer und Geschirrspüler2 moderne Badezimmer mit Dusche respektive Badewanne Lavabo WC und keramischen BodenplattenWohn- Ess- Schlaf- Zimmer verfügen über Parkett. Der Eingangsbereich ist mit hochwertigem fugenlosem Boden belegt.Einbauschränke und Garderobe im KorridorSonniger grosser BalkonEigene Waschmaschine und Tumbler im KellerGrosszügiges KellerabteilZur Wohnung können ein bis zwei Parkplätze in der Einstellhalle (monatlicher Mietzins pro Platz Fr. 120.00) gemietet werden.Entspricht die Beschreibung Ihren Vorstellungen? Wir freuen uns über Ihre Kontaktaufnahme und vereinbaren gerne mit Ihnen einen Besichtigungstermin.,https://www.immoscout24.ch/de/d/wohnung-mieten-gwatt-thun/6332459,True,True,True,False,True,True,True,True,True
2.0,50.0,1500,1300,3096,Oberbalmstrasse 225,Oberbalm,2017,Wir vermieten per 1. August 2022 eine geräumige 2-Zimmer-Dachwohnung mit Galerie in Oberbalm BE.Es erwartet Sie eine wunderschöne Wohnung mit einem grosszügigen gedeckten Balkon (18 m2) und einem Gartensitzplatz zur Mitbenützung.Zudem profitieren Sie von folgenden Vorzügen:Wohnung im 2017 totalsaniertgrosses Badezimmer mit DuschePlattenböden in Küche/Wohnzimmer/BadezimmerParkett-/Holzboden in Schlafzimmer und auf GaleriePostautohaltestelle wenige Gehminuten entfernt/gute Verbindungen nach BernAussenparkplatz kann dazugemietet werdenNaherholungsgebiet Gantrisch/wunderschöne Wanderwege vor der HaustürHaben wir Ihr Interesse geweckt? Dann zögern Sie nicht uns für einen unverbindlichen Besichtigungstermin zu kontaktieren.,https://www.immoscout24.ch/de/d/wohnung-mieten-oberbalm/6296621,True,True,False,True,False,False,False,False,True
3.0,63.0,1490,1240,3063,Längfeldstrasse 16,Ittigen,1970,Sonnige ruhige zentrale Lage - Einkaufsmöglichkeiten und öV in der NäheZu vermieten steht eine sanierte helle und geräumige WohnungKüche mit Geschirrspüler Glaskeramik-Kochfeld Granitabdeckung - Platten- und Parkettbödensaniertes und modernes BadezimmerBalkonKellerabteilVirtueller Rundgang: https://youtu.be/okA9V9p4p6k (Link kopieren),https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/6047858,True,False,True,False,False,False,False,False,False
5.5,156.0,2370,2140,3325,Bergweg 14,Hettiswil b. Hindelbank,0,sonnig und ruhig gelegenCheminéeofen für gemütliche Stundensonnige und grosse Terrasse ca. 20 m2grosszügige ZimmerEinbauschränke2 x Dusche/WCBadewanne mit Ausblick!RiemenbödenWandschränke im KorridorKüche mit GS Cerankochfeld grosser Kühl- und GefrierschrankWaschturmzwei Autoabstellplätze à CHF 50.00 mtl.Reduitgrosser Kellerabteil,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-hettiswil-b-hindelbank/5990855,True,False,False,True,False,False,False,False,False
2.5,67.0,1830,1650,3110,Jungfrauweg 6,Münsingen,0,Per 1. Juni 2022 oder nach Vereinbarung vermieten wir diese helle 2.5-Zimmer-Attikawohnung am Jungfrauweg 6 in Münsingen.Die Überbauung Jungfrauweg 2-18 wurde 2011/12 totalsaniert. Sie liegt an verkehrsruhiger Lage (Sackgasse) und zeichnet sich durch ihre grosszügigen Grünflächen aus.Die Wohnung verfügt über:Offene und moderne Küche mit Kochinsel Geschirrspüler und grossem KühlschrankGarderobe und Einbauschrank im EingangsbereichHelles Bad mit Badewanne und FensterEigene Waschmaschine mit TumblerDie Treppe führt vom Eingangsbereich in die KücheGrosszügige Terrasse mit Blick auf die AlpenKellerabteilLift vorhandenEin Aussenparkplatz oder Einstellplatz (CHF 60.00 / CHF 120.00) kann auf Wunsch dazu gemietet werden.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme!,https://www.immoscout24.ch/de/d/attikawohnung-mieten-muensingen/5955106,False,True,True,True,False,False,False,True,False
3.5,87.5,1790,1570,3014,Winkelriedstrasse 14,Bern,2022,Wir vermieten per 1. Juni 2022an der Winkelriedstrasse 14 in Bern eine frisch sanierte 3.5-Zimmerwohnung im 3. Stock.Die Wohnung verfügt über:moderner und grosszügiger Grundrissabschliessbare Küche mit Granitabdeckung Glaskeramikkochfeld Geschirrspüler und zugang zum BalkonBadezimmer mit Badewanne WC Lavabo mit Unterbau und Spiegelschrank2 SchlafzimmerEntrée mit WandschränkenReduitBalkonParkett- und PlattenbödenKellerabteilnahe ÖV und Einkaufsmöglichkeitenein Einstellhallenplatz kann für Fr. 130.00/Mt. dazugemietet werdenHaben wir Ihr Interesse geweckt dann dürfen Sie sich gerne bei Herrn Kern (Bewirtschaftung) unter der Nummer 031 357 05 00melden um einen Besichtigungstermin zu vereinbaren.Wir freuen uns auf Ihren anruf.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/5519494,True,False,True,True,False,False,False,False,True
1.5,54.0,1783,1583,3013,Klösterlistutz 2,Bern,0,Umgeben von den alten Turmmauern aus dem 13. Jahrhundert - verbunden mit einem architektonisch hochstehenden Innenausbau!Per 1. Juni 2022 oder nach Vereinbarung vermieten wir in der Felsenburg im 1. OG des Turms eine moderne 1.5-Zimmerwohnung.Moderne Küche mit Glaskeramik und GeschirrspülerBad mit Badewanne und eigener Waschmaschine und TumblerGeölter ParkettbodenAnteil der gemeinschaftlichen Terrasse mit schönem Ausblick auf die AareKellerHaben wir Ihre Interesse geweckt? Dann freuen wir uns auf Ihren Anruf um einen unverbindlichen Besichtigungstermin zu vereinbaren.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/3373078,True,False,False,True,False,False,False,True,True
2.0,50.0,1050,850,2503,Zukunftstrasse 49,Biel/Bienne,0,Per 1.August 2022 oder nach Vereinbarung vermieten wir an der Zukunftstrasse 49 in Biel eine sehr schöne 2 Zimmerwohnung an zentraler Lage mit Terrasse.Das Schlafzimmer ist mit Laminat ausgestattet. Wohnzimmer Küche und Bad/WC mit Plattenboden.Die moderne Küche ist mit Glaskeramik und Geschirrspüler ausgerüstet.Einkaufsmöglichkeiten ÖV Sportmöglichkeiten befinden sich in unmittelbarer Nähe.Wir freuen uns auf einen unverbindlichen Besichtigungstermin.Pour le 1er août 2022 ou à convenir nous louons à la rue de l'Avenir 49 à Bienne un très bel appartement de 2 pièces avec terrasse proche du centre-ville.La chambre à coucher est équipée de stratifié. Le salon la cuisine et la salle de bain/WC sont carrelés.La cuisine moderne est équipée de vitrocéramique et d'un lave-vaisselle.Les commerces les transports publics et les installations sportives se trouvent à proximité immédiate.Nous nous réjouissons d'un rendez-vous de visite sans engagement.,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/2611635,True,False,True,False,False,False,False,False,True
3.5,75.0,1255,985,2503,Lindenweg 27,Biel/Bienne,1955,Ruhig gelegene 3.5-Zimmer-Wohnung im HochparterreAbgeschlossene Küche mit Geschirrspüler Glaskeramikkochfeld und DampfabzugEsseckeBadezimmer mit Badewanne und Ventilation (ohne Fenster)Küche und Badezimmer: keramische BodenplattenKorridor und Essecke: Klinker-BodenbelagWohn-/Kinder- und Schlafzimmer: ParkettDiverse WandschränkeEstrich- und KellerabteilBalkonGarten zur MitbenützungKein AufzugParkplatz: Blaue Zone,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/2477381,True,False,False,True,False,False,False,False,True
2.5,66.0,1690,1420,3600,Aarestrasse 36,Thun,0,Wir vermieten per 1. August 2022 diese moderne und helle 2 1/2-Zimmer-Wohnung im 4. Obergeschoss.Die Fotos sind Referenzbilder aus einer anderen Wohnung der Liegenschaft und repräsentieren die Wohnung nicht akkurat.Die im Jahre 2020 fertiggestellte Überbauung wurde im Minergiestandard gebaut und verfügt über folgende Eigenschaften:Offene Küche mit Granitabdeckung Glaskeramikherd und GeschirrspülerBad mit DuscheWaschtrum mit Waschmaschine und TumblerGarderobeParkett- und PlattenbödenLiftKellerabteilTerrasse zur AllgemeinbenutzungAuf den Fotos handelt es sich um Beispiel-Fotos. Aus diesem Grund bitte dem Grundriss Beachtung schenken. Die Küchenform stimmt beispielsweise nicht mit dem Foto überein.Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre Kontaktaufnahme.,https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7113701,False,False,True,False,True,False,False,True,False
3.5,84.0,2040,1790,3063,Eichenweg 4,Ittigen,2012,"Im ruhigen leicht erhöhten Wohnquartier ""Mannenberg"" befindet sich in idyllischer und naturnaher Umgebung die Wohnüberbauung Eichenweg 2 / 4 / 6 Ittigen in einer grosszügigen Gartenanlage (öffentlich zugänglich) mit ausgezeichneter Fernsicht auf die Berner Alpen.In dieser Liegenschaft mit modernem Ausbaustandard vermieten wir eine schöne helle und rollstuhlgängige 3.5-Zimmerwohnung im 4. OG.Wir freuen uns auf Ihren Besuch: https://www.eichenweg-ittigen.ch-> bitte wählen Sie nachstehend das Bedienfeld ""weitere Informationen""Es handelt sich bei den Bildern um eine typähnliche Wohnung am Eichenweg 246",https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/7113409,False,False,False,False,False,False,False,False,False
1.5,37.5,620,500,3612,Unterdorfstrasse 4,Steffisburg,0,Wir vermieten eine kleine einfache 1.5 Zimmerwohnung in einem Mehrfamilienhaus in Steffisburg.Öffentliche Verkehrsmittel sowie Einkaufsmöglichkeiten sind in wenigen Minuten zu Fuss errechbar.Haben wir Ihr Interesse geweckt? Melden Sie sich gerne für einen Besichtigungstermin.,https://www.immoscout24.ch/de/d/wohnung-mieten-steffisburg/7112776,False,False,False,False,False,False,False,False,False
3.0,58.0,1250,1035,3250,Beundengasse 24,Lyss,2017,Wir vermieten diese helle und grosszügige 3-Zimmerwohnungen welche vor kurzem saniert wurde.Bei der Auswahl der Küchengeräte wurde auf hochwertige Produkte Wert gelegt. Die Küche ist modern und mit Granitabdeckung ausgestattet und bildet das Herz der Wohnung. Die offene Küche ist sehr einladend und bietet viele Möglichkeiten sich einzurichten.In Wohn- Korridor und Schlafräumen ist ein schöner Laminatboden verlegt. Das moderne Badezimmer mit Badewanne bietet jeglichen Komfort.Lassen auch Sie sich begeistern. Wir freuen uns Ihnen die Wohnung zu zeigen.Ein Parkplatz kann für mtl. CHF 50.00 gemietet werden.,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/7112436,True,True,True,True,False,False,False,False,True
2.5,62.0,1233,1083,3203,Mosacherstrasse 4,Mühleberg,0,In ländlicher Umgebung vermieten wir per 01.09.2022 oder nach Vereinbarung eine 2.5 Zimmer Dachwohnung.Moderne Küche mit Geschirrspüler Glaskeramik grossem KühlschrankBad mit Dusche WC und LavaboIm Wohnbereich PlattenbodenSchlafzimmer LaminatbodenGrosser BalkonGarage kann ab Fr. 110.-- pro Monat gemietet werdenDie Wohnung befindet sich in der Nähe vom Zenturm Mühleberg. Die öffentlichen Verkehrsmittel Post Bank und Volg Dorfladen sind in wenigen Minuten erreichbar.Haben wir Ihr Interesse geweckt?Dann zögern Sie nicht uns für einen Besichtigungstermin zu kontakieren.,https://www.immoscout24.ch/de/d/wohnung-mieten-muehleberg/7112107,True,False,True,True,False,False,False,False,False
4.5,90.0,1550,1290,3422,Niesenweg 3,Kirchberg BE,0,Wir vermieten neu sanierte 4.5-Zimmerwohnung im 1. und 2. Stock am Niesenweg 1 in Kirchberg.Die Wohnung bietet folgende Vorzüge:*Die Fotos können Leicht vom ursprünglichen Objekt abweichen zeigen aber den Ausbaustandard.Laminat- und Plattenböden in allen ZimmernDie Küche ist mit einem Geschirrspüler und Glaskeramikkochfeld ausgestattetHelles grosses WohnzimmerEinbauschränken im KinderzimmerSeparates WC mit LavaboBad mit BadewanneSonniger BalkonGarderobe und Einbauschrank im KorridorKeller-AbteilLift vorhandenEin Autoabstellplatz kann für monatlich CHF 35.00 ein Einstellplatz für monatlich CHF 100.00 dazu gemietet werden.Die Liegenschaft befindet sich an ruhiger und familienfreundlicher aber dennoch zentraler Lage.Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre Kontaktaufnahme.,https://www.immoscout24.ch/de/d/wohnung-mieten-kirchberg-be/7112101,True,False,True,False,False,False,False,False,False
3.5,87.5,1220,970,2555,Brachmattstrasse 2 Brachmattstrasse 2,Brügg BE,0,Die gemütliche Wohnung bietet Ihnen folgendes an:? Wohn- und Schlafzimmer mit Parkettböden? Geschlossene Küche? Badezimmer mit Badewanne? sonniger Balkon? Kellerabteil vorhandenPer 01.07.2022 zu vermieten.Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre Kontaktaufnahme.,https://www.immoscout24.ch/de/d/wohnung-mieten-bruegg-be/7111267,True,False,True,False,False,True,False,False,False
3.5,84.0,1290,1090,2560,Lyss-Strasse 75,Nidau,1963,Einzigartige 3.5-Zimmer-Maisonette-Wohnung an zentraler Lage in Nidau! Per 1. Juli 2022 vermieten wir diese einzigartige 3.5-Zimmer-Maisonette-Wohnung im 3. Obergeschoss an der Lyssstrasse 75 in Nidau.Von der Wohnung aus hat man einen fantastischen Ausblick auf das Quartier und die Zihl. Schulen Kindergärten und Einkaufsmöglichkeiten liegen nur wenige Gehminuten entfernt. Auch der öffentliche Verkehr und das Naherholungsgebiet am Wasser befinden sich in der Nähe.Die Wohnung auf zwei Etagen überzeugt Sie ausserdem mit folgenden Eigenschaften:Untere Ebene:schöne Küche mit Geschirrspüler und Glaskeramikherdgrosszügiger Wohn- und Essbereichsonnige Loggia für gemütliche Stunden auch im WinterEingangsbereich mit Platz für eine GarderobeObere Ebenezwei Schlafzimmer mit schönem ParkettbodenBadezimmer mit Badewannepraktische Wandschränke im Korridor bieten viel StauraumZur Wohnung gehört ebenfalls ein Kellerabteil im 1. Untergeschoss.Sind Sie interessiert? Dann melden Sie sich noch heute für einen Besichtigungstermin - es lohnt sich!Hinweis: Die Fotos stammen von einer Typen-ähnlicher Wohnung.,https://www.immoscout24.ch/de/d/wohnung-mieten-nidau/7111177,False,True,True,False,False,False,False,False,False
3.5,87.5,1650,1450,3097,Hildegardstrasse 6,Liebefeld,1951,In bevorzugtem Wohnquartier vermieten wir an sonniger und ruhiger Lage eine renovierte 3.5-Zimmer-Wohnung im EG (= Hochparterre).Bushaltestelle sowie S-Bahn-Haltestelle befinden sich in unmittelbarer Nähe.Mit der Buslinie 19 erreicht man den Bahnhof Bern in 15 Minuten.In wenigen Gehminuten trifft man auf verschiedene Einkaufsmöglichkeiten (Migros Coop & Otoo's).,https://www.immoscout24.ch/de/d/wohnung-mieten-liebefeld/7111097,True,False,False,False,False,False,False,False,False
